Protein	UniProt,,TIGRFAMs Accession,,Name,,Function,,Gene Symbol,,Isology Type,,Comment
Q4J740	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J741	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J744	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J746	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J760	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J763	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J764	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J768	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J769	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J772	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J773	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J774	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J775	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J776	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J782	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J783	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J786	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J788	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J789	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J792	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J793	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J794	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J797	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7A2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7A3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7A8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7B0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7B1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7B2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7B3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7C0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7C1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7C2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7C8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7D5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7D8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7D9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7E0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7E6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7E7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7F0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7F1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7F2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7F3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7F9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7G0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7G1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7G3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7H1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7I1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7I2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7I3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7I8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7I9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7J4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7J7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7J9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7K5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7K6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7K7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7L6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7L9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7M4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7M9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7N0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7N8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7P1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7P7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7P9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Q1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Q5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Q6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Q7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Q8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7R0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7R1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7R5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7R8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7R9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7S8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7S9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7T5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7T6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7T8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7T9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7U0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7U2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7U5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7U7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7U8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7V0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7W8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7X0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7X3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7X9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Y2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Y4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J7Z0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J801	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J804	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J811	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J814	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J815	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J823	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J832	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J833	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J835	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J836	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J843	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J845	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J847	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J858	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J860	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J868	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J869	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J870	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J871	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J873	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J879	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J881	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J882	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J884	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J887	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J893	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8A4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8A7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8A8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8B0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8B3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8B4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8B6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8B7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8B8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8C0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8C3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8C5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8C7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8C8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8C9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8D0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8D1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8D2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8D3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8D5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8D6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8E1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8E8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8F1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8F3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8F4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8F6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8F8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8G0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8G5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8G7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8I4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8I9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8J2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8J7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8K1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8K3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8K5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8K8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8K9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8L0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8L2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8L3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8L4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8L8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8M0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8M2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8M6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8N1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8N4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8N5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8N6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8N7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8P3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8P9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Q0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Q4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Q5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Q6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Q7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Q8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8R0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8R1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8R2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8R4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8R6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8S4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8S5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8S9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8T0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8T4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8T7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8T9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8U1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8V5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8W2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8W3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8X0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8X5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8X8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8X9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Y0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Y6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Y8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Z1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J8Z7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J904	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J905	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J906	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J907	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J909	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J910	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J915	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J922	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J926	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J928	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J929	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J934	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J936	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J937	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J939	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J940	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J941	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J946	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J947	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J951	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J952	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J955	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J957	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J960	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J961	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J964	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J968	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J970	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J971	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J975	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J977	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J978	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J979	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J983	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J984	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J986	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J989	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J992	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J995	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9A0	Q4J9A0,,TIGR03671,,cca_archaeal,,CCA-adding enzyme,,cca,,equivalog,,
Q4J9A5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9A7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9A8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9B0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9B2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9B3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9C0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9C2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9C4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9C5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9C6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9C9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9D8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9D9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9E1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9E2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9E4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9E5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9E7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9F2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9F6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9F8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9G3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9G9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9H0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9H1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9H3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9H5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9I5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9I6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9J0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9J2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9J7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9L1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9L2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9L4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9M8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9N0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9N1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9N6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9N7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9P4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9P5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9P6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9P9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9Q0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9Q2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9Q4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9Q5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9Q6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9R2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9R5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9R7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9R9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9S1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9S5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9S6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9S7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9S8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9S9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9T0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9T4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9T7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9T9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9U0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9U3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9U4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9U5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9V5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9V9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9W0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9W2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q4J9W3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
