Protein	UniProt,,ENZYME entry,,Accepted name,,Alternative name(s),,Reaction catalysed,,Cofactor(s),,Comment(s)
Q83JB3	Q83JB3,,1.3.1.76,,Precorrin-2 dehydrogenase.,,Precorrin-2 oxidase.,,Precorrin-2 + NAD(+) = sirohydrochlorin + NADH.,,,,-!- Catalyzes the second of three steps leading to the formation of siroheme from uroporphyrinogen III. -!- The first step involves the donation of two S-adenosyl-L-methionine- derived methyl groups to carbons 2 and 7 of uroporphyrinogen III to form precorrin-2 (EC 2.1.1.107) and the third step involves the chelation of ferrous iron to sirohydrochlorin to form siroheme (EC 4.99.1.4). -!- In Saccharomyces cerevisiae, the last two steps are carried out by a single bifunctional enzyme, Met8p. -!- In some bacteria, steps 1-3 are catalyzed by a single multifunctional protein called CysG, whereas in Bacillus megaterium, three separate enzymes carry out each of the steps, with SirC being responsible for the above reaction.;;Q83JB3,,2.1.1.107,,Uroporphyrinogen-III C-methyltransferase.,,Adenosylmethionine-uroporphyrinogen III methyltransferase. S-adenosyl-L-methionine-dependent uroporphyrinogen III methylase. SUMT. Urogen III methylase. Uroporphyrin-III C-methyltransferase. Uroporphyrinogen III methylase. Uroporphyrinogen methyltransferase. Uroporphyrinogen-III methylase. Uroporphyrinogen-III methyltransferase.,,2 S-adenosyl-L-methionine + uroporphyrinogen III = 2 S-adenosyl-L- homocysteine + precorrin-2.,,,,-!- This enzyme catalyzes two sequential methylation reactions, the first forming precorrin-1 and the second leading to the formation of precorrin-2. -!- It is the first of three steps leading to the formation of siroheme from uroporphyrinogen III. -!- The second step involves an NAD(+)-dependent dehydrogenation to form sirohydrochlorin from precorrin-2 (EC 1.3.1.76) and the third step involves the chelation of Fe(2+) to sirohydrochlorin to form siroheme (EC 4.99.1.4). -!- In Saccharomyces cerevisiae, the last two steps are carried out by a single bifunctional enzyme, Met8p. -!- In some bacteria, steps 1-3 are catalyzed by a single multifunctional protein called CysG, whereas in Bacillus megaterium, three separate enzymes carry out each of the steps, with SirA being responsible for the above reaction. -!- Also involved in the biosynthesis of cobalamin.;;Q83JB3,,4.99.1.4,,Sirohydrochlorin ferrochelatase.,,,,Siroheme + 2 H(+) = sirohydrochlorin + Fe(2+).,,,,-!- This enzyme catalyzes the third of three steps leading to the formation of siroheme from uroporphyrinogen III. -!- The first step involves the donation of two S-adenosyl-L-methionine- derived methyl groups to carbons 2 and 7 of uroporphyrinogen III to form precorrin-2 (EC 2.1.1.107) and the second step involves an NAD(+)-dependent dehydrogenation to form sirohydrochlorin from precorrin-2 (EC 1.3.1.76). -!- In Saccharomyces cerevisiae, the last two steps are carried out by a single bifunctional enzyme, Met8p. -!- In some bacteria, steps 1-3 are catalyzed by a single multifunctional protein called CysG, whereas in Bacillus megaterium, three separate enzymes carry out each of the steps, with SirB being responsible for the above reaction.
Q83JC3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83JC4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83JF0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83JF9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83JH9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83JW6	Q83JW6,,2.1.1.186,,23S rRNA (cytidine(2498)-2'-O)-methyltransferase.,,,,S-adenosyl-L-methionine + cytidine(2498) in 23S rRNA = S-adenosyl-L- homocysteine + 2'-O-methylcytidine(2498) in 23S rRNA.,,,,
Q83JW7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83JY2	Q83JY2,,3.1.3.5,,5'-nucleotidase.,,,,A 5'-ribonucleotide + H(2)O = a ribonucleoside + phosphate.,,,,-!- Wide specificity for 5'-nucleotides.;;Q83JY2,,3.1.3.6,,3'-nucleotidase.,,,,A 3'-ribonucleotide + H(2)O = a ribonucleoside + phosphate.,,,,-!- Wide specificity for 3'-nucleotides.;;Q83JY2,,3.6.1.11,,Exopolyphosphatase.,,Exopolypase. Metaphosphatase.,,(Polyphosphate)(n) + H(2)O = (polyphosphate)(n-1) + phosphate.,,,,
Q83K06	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83K21	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83K44	Q83K44,,6.1.1.21,,Histidine--tRNA ligase.,,Histidine translase. Histidyl-tRNA synthetase.,,ATP + L-histidine + tRNA(His) = AMP + diphosphate + L-histidyl-tRNA(His).,,,,
Q83K48	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83K86	Q83K86,,2.7.1.2,,Glucokinase.,,Glucose kinase.,,ATP + D-glucose = ADP + D-glucose 6-phosphate.,,,,-!- A group of enzymes found in invertebrates and microorganisms highly specific for glucose.
Q83K95	Q83K95,,2.3.1.16,,Acetyl-CoA C-acyltransferase.,,3-ketoacyl-CoA thiolase. Beta-ketothiolase.,,Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.,,,,-!- The enzyme, found in both eukaryotes and in prokaryotes, is involved in degradation pathways such as fatty acid beta-oxidation. -!- The enzyme acts on 3-oxoacyl-CoAs to produce acetyl-CoA and an acyl- CoA shortened by two carbon atoms. -!- The reaction starts with the acylation of a nucleophilic cysteine at the active site by a 3-oxoacyl-CoA, with the concomitant release of acetyl-CoA. -!- In the second step the acyl group is transferred to CoA. -!- Most enzymes have a broad substrate range for the 3-oxoacyl-CoA. -!- cf. EC 2.3.1.9.
Q83KA8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KD8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KK3	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KQ3	Q83KQ3,,6.1.1.19,,Arginine--tRNA ligase.,,Arginine translase. Arginyl-tRNA synthetase.,,ATP + L-arginine + tRNA(Arg) = AMP + diphosphate + L-arginyl-tRNA(Arg).,,,,
Q83KR7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KS7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KT5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KW2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83KX8	Q83KX8,,2.7.1.170,,Anhydro-N-acetylmuramic acid kinase.,,AnhMurNAc kinase.,,ATP + 1,6-anhydro-N-acetyl-beta-muramate + H(2)O = ADP + N-acetylmuramate 6-phosphate.,,,,-!- This enzyme, along with EC 4.2.1.126, is required for the utilization of anhydro-N-acetylmuramic acid in proteobacteria. -!- The substrate is either imported from the medium or derived from the bacterium's own cell wall murein during cell wall recycling. -!- The product N-acetylmuramate 6-phosphate is produced as a 7:1 mixture of the alpha- and beta-anomers. -!- Formerly EC 2.7.1.n1.
Q83L36	Q83L36,,6.1.1.20,,Phenylalanine--tRNA ligase.,,Phenylalanine translase. Phenylalanyl-tRNA synthetase.,,ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl- tRNA(Phe).,,,,
Q83L37	Q83L37,,6.1.1.20,,Phenylalanine--tRNA ligase.,,Phenylalanine translase. Phenylalanyl-tRNA synthetase.,,ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl- tRNA(Phe).,,,,
Q83LF6	Q83LF6,,5.4.99.20,,23S rRNA pseudouridine(2457) synthase.,,,,23S rRNA uridine(2457) = 23S rRNA pseudouridine(2457).,,,,-!- The enzyme modifies uridine(2457) in a stem of 23S RNA in Escherichia coli.
Q83LF7	Q83LF7,,2.8.1.13,,tRNA-uridine 2-sulfurtransferase.,,,,A [protein]-S-sulfanyl-L-cysteine + uridine(34) in tRNA + ATP + reduced acceptor = a [protein]-L-cysteine + 2-thiouridine(34) in tRNA + AMP + diphosphate + acceptor.,,,,-!- The enzyme, found in bacteria, catalyzes formation of the 2-thiouridine modification in the wobble position of tRNA(Gln), tRNA(Lys) and tRNA(Glu).
Q83LJ2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83LN3	Q83LN3,,6.3.4.21,,Nicotinate phosphoribosyltransferase.,,Niacin ribonucleotidase. Nicotinic acid mononucleotide glycohydrolase. Nicotinic acid mononucleotide pyrophosphorylase. Nicotinic acid phosphoribosyltransferase.,,Nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + ATP + H(2)O = beta- nicotinate D-ribonucleotide + diphosphate + ADP + phosphate.,,,,-!- The enzyme, which is involved in pyridine nucleotide recycling, can form beta-nicotinate D-ribonucleotide and diphosphate from nicotinate and 5-phospho-alpha-D-ribose 1-diphosphate (PRPP) in the absence of ATP. -!- However, when ATP is available the enzyme is phosphorylated resulting in a much lower K(m) for nicotinate. -!- The phospho-enzyme is hydrolyzed during the transferase reaction, regenerating the low affinity form. -!- The presence of ATP shifts the products/substrates equilibrium from 0.67 to 1100. -!- Formerly EC 2.4.2.11.
Q83LN4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83LX5	Q83LX5,,6.1.1.4,,Leucine--tRNA ligase.,,Leucine translase. Leucyl-tRNA synthetase.,,ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).,,,,
Q83LY1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83LY3	Q83LY3,,2.8.4.3,,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase.,,2-methylthio-N-6-isopentenyl adenosine synthase. tRNA-i6A37 methylthiotransferase.,,N(6)-dimethylallyladenine(37) in tRNA + sulfur-(sulfur carrier) + 2 S-adenosyl-L-methionine + reduced electron acceptor = 2-methylthio- N(6)-dimethylallyladenine(37) in tRNA + S-adenosyl-L-homocysteine + (sulfur carrier) + L-methionine + 5'-deoxyadenosine + electron acceptor.,,Iron-sulfur.,,-!- This bacterial enzyme binds two [4Fe-4S] clusters as well as the transferred sulfur. -!- The enzyme is a member of the superfamily of S-adenosyl-L-methionine- dependent radical (radical AdoMet) enzymes. -!- The sulfur donor is believed to be one of the [4Fe-4S] clusters, which is sacrificed in the process, so that in vitro the reaction is a single turnover. -!- The identity of the electron donor is not known.
Q83M12	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83M42	Q83M42,,2.4.2.7,,Adenine phosphoribosyltransferase.,,AMP diphosphorylase. AMP pyrophosphorylase. APRT. Transphosphoribosidase.,,AMP + diphosphate = adenine + 5-phospho-alpha-D-ribose 1-diphosphate.,,,,-!- 5-amino-4-imidazolecarboxamide can replace adenine.
Q83ME5	Q83ME5,,2.1.2.11,,3-methyl-2-oxobutanoate hydroxymethyltransferase.,,Alpha-ketoisovalerate hydroxymethyltransferase. Dehydropantoate hydroxymethyltransferase. Ketopantoate hydroxymethyltransferase.,,5,10-methylenetetrahydrofolate + 3-methyl-2-oxobutanoate + H(2)O = tetrahydrofolate + 2-dehydropantoate.,,,,
Q83MF6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83MH2	Q83MH2,,6.1.1.5,,Isoleucine--tRNA ligase.,,Isoleucine translase. Isoleucyl-tRNA synthetase.,,ATP + L-isoleucine + tRNA(Ile) = AMP + diphosphate + L-isoleucyl- tRNA(Ile).,,,,
Q83MH5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83MJ8	Q83MJ8,,5.4.99.25,,tRNA pseudouridine(55) synthase.,,Psi(55) synthase. Psi(55) tRNA pseudouridine synthase. tRNA pseudouridine 55 synthase. tRNA Psi(55) synthase.,,tRNA uridine(55) = tRNA pseudouridine(55).,,,,-!- Pseudourine synthase TruB from Escherichia coli specifically modifies uridine(55) in tRNA molecules. -!- The bifunctional archaeal enzyme also catalyzes the pseudouridylation of uridine(54). -!- It is not known whether the enzyme from Escherichia coli can also act on position 54 in vitro, since this position is occupied in E.coli tRNAs by thymine.
Q83MN1	Q83MN1,,3.1.26.4,,Ribonuclease H.,,Endoribonuclease H. RNase H.,,Endonucleolytic cleavage to 5'-phosphomonoester.,,,,-!- Acts on RNA-DNA hybrids.
Q83P35	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83P38	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83PC2	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83PE8	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83PF4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83PG1	Q83PG1,,1.1.1.35,,3-hydroxyacyl-CoA dehydrogenase.,,Beta-hydroxyacyl dehydrogenase. Beta-keto-reductase.,,(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.,,,,-!- Also oxidizes S-3-hydroxyacyl-N-acylthioethanolamine and S-3- hydroxyacylhydrolipoate. -!- Some enzymes act, more slowly, with NADP(+). -!- Broad specificity to acyl chain-length (cf. EC 1.1.1.211).;;Q83PG1,,4.2.1.17,,Enoyl-CoA hydratase.,,Enoyl hydrase. Unsaturated acyl-CoA hydratase.,,(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.,,,,-!- Acts in the reverse direction. -!- With cis-compounds, yields (3R)-3-hydroxyacyl-CoA (cf. EC 4.2.1.74).;;Q83PG1,,5.1.2.3,,3-hydroxybutyryl-CoA epimerase.,,,,(S)-3-hydroxybutanoyl-CoA = (R)-3-hydroxybutanoyl-CoA.,,,,;;Q83PG1,,5.3.3.8,,Delta(3)-Delta(2)-enoyl-CoA isomerase.,,3,2-trans-enoyl-CoA isomerase. Acetylene-allene isomerase. Delta(3),Delta(2)-enoyl-CoA isomerase. Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase. Dodecenoyl-CoA Delta-isomerase. Dodecenoyl-CoA isomerase.,,(1) A (3Z)-alk-3-enoyl-CoA = a (2E)-alk-2-enoyl-CoA. (2) A (3E)-alk-3-enoyl-CoA = a (2E)-alk-2-enoyl-CoA.,,,,-!- The enzyme participates in the beta-oxidation of fatty acids with double bonds at an odd position. -!- Processing of these substrates via the beta-oxidation system results in intermediates with a cis- or trans-double bond at position C(3), which cannot be processed further by the regular enzymes of the beta- oxidation system. -!- This enzyme isomerizes the bond to a trans bond at position C(2), which can be processed further. -!- The reaction rate is ten times higher for the (3Z) isomers than for (3E) isomers. -!- The enzyme can also catalyze the isomerization of 3-acetylenic fatty acyl thioesters to 2,3-dienoyl fatty acyl thioesters.
Q83PG4	Q83PG4,,4.1.1.98,,4-hydroxy-3-polyprenylbenzoate decarboxylase.,,3-octaprenyl-4-hydroxybenzoate decarboxylase. 4-hydroxy-3-solanesylbenzoate decarboxylase.,,A 4-hydroxy-3-polyprenylbenzoate = a 2-polyprenylphenol + CO(2).,,,,-!- The enzyme catalyzes a step in prokaryotic ubiquinone biosynthesis, as well as in plastoquinone biosynthesis in cyanobacteria. -!- The enzyme can accept substrates with different polyprenyl tail lengths in vitro, but uses a specific length in vivo, which is determined by the polyprenyl diphosphate synthase that exists in the specific organism. -!- It requires a prenylated flavin cofactor that is produced by EC 2.5.1.129.
Q83PJ7	Q83PJ7,,2.1.1.170,,16S rRNA (guanine(527)-N(7))-methyltransferase.,,,,S-adenosyl-L-methionine + guanine(527) in 16S rRNA = S-adenosyl-L- homocysteine + N(7)-methylguanine(527) in 16S rRNA.,,,,-!- The enzyme specifically methylates guanine(527) at N(7) in 16S rRNA.
Q83PP2	Q83PP2,,5.1.3.20,,ADP-glyceromanno-heptose 6-epimerase.,,ADP-L-glycero-D-manno-heptose 6-epimerase.,,ADP-D-glycero-D-manno-heptose = ADP-L-glycero-D-manno-heptose.,,NAD(+).,,
Q83PR3	Q83PR3,,1.1.1.79,,Glyoxylate reductase (NADP(+)).,,,,Glycolate + NADP(+) = glyoxylate + NADPH.,,,,-!- Also reduces hydroxypyruvate to glycerate. -!- Has some affinity for NAD(+).;;Q83PR3,,1.1.1.81,,Hydroxypyruvate reductase.,,D-glycerate dehydrogenase.,,D-glycerate + NAD(P)(+) = hydroxypyruvate + NAD(P)H.,,,,
Q83PV3	Q83PV3,,2.4.1.18,,1,4-alpha-glucan branching enzyme.,,Amylo-(1,4 to 1,6)transglucosidase. Amylo-(1,4->1,6)-transglycosylase. Branching enzyme. Glycogen branching enzyme.,,Transfers a segment of a (1->4)-alpha-D-glucan chain to a primary hydroxy group in a similar glucan chain.,,,,-!- Converts amylose into amylopectin. -!- The description (official name) requires a qualification depending on the product, glycogen or amylopectin, e.g. glycogen branching enzyme, amylopectin branching enzyme. -!- The latter has frequently been termed Q-enzyme.
Q83PY5	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83PY6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83PY9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83Q07	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83Q14	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83QA2	Q83QA2,,1.4.4.2,,Glycine dehydrogenase (aminomethyl-transferring).,,Glycine cleavage system P-protein. Glycine decarboxylase. Glycine dehydrogenase (decarboxylating). Glycine-cleavage complex P-protein.,,Glycine + [glycine-cleavage complex H protein]-N(6)-lipoyl-L-lysine = [glycine-cleavage complex H protein]-S-aminomethyl-N(6)-dihydrolipoyl-L- lysine + CO(2).,,Pyridoxal 5'-phosphate.,,-!- A component of the glycine cleavage system, which is composed of four components that only loosely associate: the P protein (EC 1.4.4.2), the T protein (EC 2.1.2.10), the L protein (EC 1.8.1.4) and the lipoyl-bearing H protein. -!- Previously known as glycine synthase.
Q83QD0	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83QD5	Q83QD5,,2.1.1.190,,23S rRNA (uracil(1939)-C(5))-methyltransferase.,,RNA uridine methyltransferase A.,,S-adenosyl-L-methionine + uracil(1939) in 23S rRNA = S-adenosyl-L- homocysteine + 5-methyluracil(1939) in 23S rRNA.,,,,-!- The enzyme specifically methylates uracil(1939) at C(5) in 23S rRNA. -!- The enzyme contains an [4Fe-4S] cluster coordinated by four conserved cysteine residues.
Q83QD9	Q83QD9,,1.8.1.2,,Assimilatory sulfite reductase (NADPH).,,Sulfite reductase (NADPH).,,H(2)S + 3 NADP(+) + 3 H(2)O = sulfite + 3 NADPH.,,FAD; FMN; Iron-sulfur; Siroheme.,,-!- The enzyme, which catalyzes the six-electron reduction of sulfite to sulfide, is involved in sulfate assimilation in bacteria and yeast. -!- Different from EC 1.8.99.5, which is involved in prokaryotic sulfur- based energy metabolism. -!- Formerly EC 1.8.99.1.
Q83QE0	Q83QE0,,1.8.1.2,,Assimilatory sulfite reductase (NADPH).,,Sulfite reductase (NADPH).,,H(2)S + 3 NADP(+) + 3 H(2)O = sulfite + 3 NADPH.,,FAD; FMN; Iron-sulfur; Siroheme.,,-!- The enzyme, which catalyzes the six-electron reduction of sulfite to sulfide, is involved in sulfate assimilation in bacteria and yeast. -!- Different from EC 1.8.99.5, which is involved in prokaryotic sulfur- based energy metabolism. -!- Formerly EC 1.8.99.1.
Q83QK4	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83QL1	Q83QL1,,6.3.5.2,,GMP synthase (glutamine-hydrolyzing).,,GMP synthetase (glutamine-hydrolyzing).,,ATP + XMP + L-glutamine + H(2)O = AMP + diphosphate + GMP + L-glutamate.,,,,-!- Involved in the de novo biosynthesis of guanosine nucleotides. -!- An N-terminal glutaminase domain binds L-glutamine and generates ammonia, which is transferred by a substrate-protective tunnel to the ATP-pyrophosphatase domain. -!- The enzyme can catalyze the second reaction alone in the presence of ammonia. -!- Formerly EC 6.3.4.1.
Q83QN4	Q83QN4,,4.2.1.126,,N-acetylmuramic acid 6-phosphate etherase.,,MurNAc-6-P etherase.,,(R)-lactate + N-acetyl-D-glucosamine 6-phosphate = N-acetylmuramate 6-phosphate + H(2)O.,,,,-!- This enzyme, along with EC 2.7.1.170, is required for the utilization of anhydro-N-acetylmuramic acid in proteobacteria. -!- The substrate is either imported from the medium or derived from the bacterium's own cell wall murein during cell wall recycling. -!- Formerly EC 4.2.1.n1.
Q83QN9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83QQ5	Q83QQ5,,4.2.3.5,,Chorismate synthase.,,5-enolpyruvylshikimate-3-phosphate phospholyase.,,5-O-(1-carboxyvinyl)-3-phosphoshikimate = chorismate + phosphate.,,FMN.,,-!- The reaction goes via a radical mechanism that involves reduced FMN and its semiquinone (FMNH.). -!- Shikimate is numbered so that the double-bond is between C-1 and C-2, but some earlier papers numbered the ring in the reverse direction. -!- Formerly EC 4.6.1.4.
Q83QQ8	Q83QQ8,,2.1.1.61,,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase.,,,,S-adenosyl-L-methionine + tRNA containing 5-aminomethyl-2-thiouridine = S-adenosyl-L-homocysteine + tRNA containing 5-methylaminomethyl-2- thiouridylate.,,,,-!- Specific for the terminal methyl group of 5-methylaminomethyl-2- thiouridylate.
Q83QR1	Q83QR1,,1.1.1.290,,4-phosphoerythronate dehydrogenase.,,4-O-phosphoerythronate dehydrogenase. 4PE dehydrogenase. Erythronate-4-phosphate dehydrogenase.,,4-phospho-D-erythronate + NAD(+) = (3R)-3-hydroxy-2-oxo-4- phosphonooxybutanoate + NADH.,,NAD(+).,,-!- This enzyme catalyzes a step in a bacterial pathway for the biosynthesis of pyridoxal 5'-phosphate. -!- The enzyme contains a tightly-bound NAD(H) cofactor that is not re-oxidized by free NAD(+). -!- In order to re-oxidize the cofactor and restore enzyme activity, the enzyme catalyzes the reduction of a 2-oxo acid (such as 2-oxoglutarate, oxaloacetate, or pyruvate) to the respective (R)- hydroxy acid. -!- Cf. EC 1.1.1.399.
Q83QR3	Q83QR3,,5.4.99.12,,tRNA pseudouridine(38-40) synthase.,,PSUI. tRNA pseudouridylate synthase I.,,tRNA uridine(38-40) = tRNA pseudouridine(38-40).,,,,-!- The uridylate residues at positions 38, 39 and 40 of nearly all tRNAs are isomerized to pseudouridine. -!- TruA specifically modifies uridines at positions 38, 39, and/or 40 in the anticodon stem loop of tRNAs with highly divergent sequences and structures.
Q83QS6	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83QT8	Q83QT8,,1.1.1.305,,UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating).,,ArnADH. UDP-GlcUA decarboxylase.,,UDP-alpha-D-glucuronate + NAD(+) = UDP-beta-L-threo-pentapyranos-4-ulose + CO(2) + NADH.,,,,-!- The activity is part of a bifunctional enzyme also performing the reaction of EC 2.1.2.13. -!- Formerly EC 1.1.1.n1.;;Q83QT8,,2.1.2.13,,UDP-4-amino-4-deoxy-L-arabinose formyltransferase.,,ArnAFT. UDP-L-Ara4N formyltransferase.,,10-formyltetrahydrofolate + UDP-4-amino-4-deoxy-beta-L-arabinose = 5,6,7,8-tetrahydrofolate + UDP-4-deoxy-4-formamido-beta-L-arabinose.,,,,-!- The activity is part of a bifunctional enzyme also performing the reaction of EC 1.1.1.305. -!- Formerly EC 2.1.2.n1.
Q83QV0	Q83QV0,,1.9.6.1,,Nitrate reductase (cytochrome).,,,,2 ferrocytochrome + nitrate + 2 H(+) = 2 ferricytochrome + nitrite.,,,,
Q83QZ5	Q83QZ5,,3.5.4.13,,dCTP deaminase.,,Deoxycytidine triphosphate deaminase.,,dCTP + H(2)O = dUTP + NH(3).,,,,
Q83R04	Q83R04,,5.3.1.16,,1-(5-phosphoribosyl)-5- ((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase.,,N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazolecarboxamide isomerase. Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase.,,1-(5-phospho-beta-D-ribosyl)-5-((5-phospho-beta-D- ribosylamino)methylideneamino)imidazole-4-carboxamide = 5-((5-phospho-1- deoxy-D-ribulos-1-ylamino)methylideneamino)-1-(5-phospho-beta-D- ribosyl)imidazole-4-carboxamide.,,,,-!- Involved in histidine biosynthesis.
Q83R64	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83R90	Q83R90,,1.2.1.19,,Aminobutyraldehyde dehydrogenase.,,1-pyrroline dehydrogenase. 4-aminobutanal dehydrogenase. ABALDH. Gamma-guanidinobutyraldehyde dehydrogenase.,,4-aminobutanal + NAD(+) + H(2)O = 4-aminobutanoate + NADH.,,,,-!- The enzyme from some species exhibits broad substrate specificity and has a marked preference for straight-chain aldehydes (up to 7 carbon atoms) as substrates. -!- The plant enzyme also acts on 4-guanidinobutanal (cf. EC 1.2.1.54). -!- As 1-pyrroline and 4-aminobutanal are in equilibrium and can be interconverted spontaneously, 1-pyrroline may act as the starting substrate. -!- Formerly EC 1.5.1.35.
Q83RC0	Q83RC0,,3.5.4.4,,Adenosine deaminase.,,Adenosine aminohydrolase.,,Adenosine + H(2)O = inosine + NH(3).,,,,
Q83RE8	Q83RE8,,1.1.1.298,,3-hydroxypropionate dehydrogenase (NADP(+)).,,3-hydroxypropanoate dehydrogenase (NADP(+)).,,3-hydroxypropanoate + NADP(+) = 3-oxopropanoate + NADPH.,,,,-!- Catalyzes the reduction of 3-oxopropanoate to 3-hydroxypropanoate, a key step in the 3-hydroxypropanoate and the 3-hydroxypropanoate/4-hydroxybutyrate cycles, autotrophic CO(2) fixation pathways found in some green non-sulfur phototrophic bacteria and archaea, respectively. -!- The enzyme from Chloroflexus aurantiacus is bifunctional, and also catalyzes the upstream reaction in the pathway, EC 1.2.1.75. -!- Different from EC 1.1.1.59 by cofactor preference.;;Q83RE8,,1.1.1.381,,3-hydroxy acid dehydrogenase.,,,,L-allo-threonine + NADP(+) = aminoacetone + CO(2) + NADPH.,,,,-!- The enzyme, purified from the bacterium Escherichia coli and the yeast Saccharomyces cerevisiae, shows activity with a range of 3- and 4-carbon 3-hydroxy acids. -!- The highest activity is seen with L-allo-threonine and D-threonine. -!- The enzyme from E.coli also shows high activity with L-serine, D-serine, (S)-3-hydroxy-2-methylpropanoate and (R)-3-hydroxy-2- methylpropanoate. -!- The enzyme has no activity with NAD(+) or L-threonine (cf. EC 1.1.1.103).
Q83RG1	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q83RJ4	Q83RJ4,,2.3.2.27,,RING-type E3 ubiquitin transferase.,,RING E3 ligase. Ubiquitin transferase RING E3.,,S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine + [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-cysteine + N(6)- ubiquitinyl-[acceptor protein]-L-lysine.,,,,-!- RING E3 ubiquitin transferases serve as mediators bringing the ubiquitin-charged E2 ubiquitin-conjugating enzyme (EC 2.3.2.23) and an acceptor protein together to enable the direct transfer of ubiquitin through the formation of an isopeptide bond between the C-terminal glycine residue of ubiquitin and the epsilon-amino group of an L-lysine residue of the acceptor protein. -!- Unlike EC 2.3.2.26 the RING-E3 domain does not form a catalytic thioester intermediate with ubiquitin. -!- Many members of the RING-type E3 ubiquitin transferase family are not able to bind a substrate directly, and form a complex with a cullin scaffold protein and a substrate recognition module (the complexes are named CRL for Cullin-RING-Ligase). -!- In these complexes, the RING-type E3 ubiquitin transferase provides an additional function, mediating the transfer of a NEDD8 protein from a dedicated E2 carrier to the cullin protein (see EC 2.3.2.32). -!- Cf. EC 2.3.2.31.
